,soft_id,geneOntology,uniprot,ensemble human,entrez gene,ncbi,GSM433776,GSM433777,GSM433778,GSM433779,GSM433780,GSM433781,GSM433782,GSM433783,GSM433784
3438847,3438847,,Q9HCM7,ENSG00000112787,57666,,9.403666891,9.109243235,9.170199689,9.247911582,9.248842822,9.186955393,9.078930793,9.497931852,9.445643223
4050110,4050110,GO:0008233,A8MZ67,ENSG00000215616,100507453,,8.993699264,8.799352084,8.736216622,8.829395927,8.827333593,8.763043745,8.742412755,9.046878868,8.905911935
2326799,2326799,GO:0007275,Q9Y266,ENSG00000090273,10726,,9.317648742,9.962602958,9.49474037,10.09561674,9.508345122,9.329581076,9.183584955,9.114369859,9.257179344
2322957,2322957,GO:0005089,C9JR03,ENSG00000074964,55160,,9.245600287,9.049076116,9.146227135,9.108932611,9.160687925,9.101318353,9.152670283,9.329727233,9.188783806
3854877,3854877,GO:0002076,P17535,ENSG00000130522,3727,,9.425020824,9.088034439,9.606361269,9.487654959,9.29842845,9.032277326,9.281050056,9.829089277,9.54822515
3952360,3952360,GO:0006560,A8MXC0,ENSG00000100033,5625,,8.911993892,8.735535159,8.692496423,8.749663133,8.748378061,8.920282246,8.730866875,8.910082912,8.826430267
3347460,3347460,,,,,,8.698995611,8.571642021,8.545148547,8.627255554,8.644249192,8.58756214,8.544421501,8.813721704,8.676241838
3865301,3865301,GO:0006367,Q7KZU6,ENSG00000104884,2068,,9.149309258,9.436687781,9.535693044,9.545112363,9.580826357,9.846230003,9.38026301,9.591637162,9.63826808
3825713,3825713,GO:0008270,C9JHD7,ENSG00000167491,54815,,10.14444945,9.675598632,9.916030231,9.565059881,9.917341938,9.485230238,9.549426999,9.76639131,9.961583228
2854445,2854445,GO:0090090,Q9UGI4,ENSG00000153071,1601,,10.35741723,9.384847897,10.13239759,9.057023783,10.08101005,11.03109152,10.176499,8.821491205,10.34503186
2739308,2739308,GO:0007596,Q6QBS2,ENSG00000138798,1950,,8.431499262,8.562810128,8.491725778,8.437436512,8.664088943,8.485748129,8.612204051,8.507527789,8.974187957
2414998,2414998,GO:0008233,Q5VVJ2,ENSG00000162601,114803,,9.074372773,9.425519934,9.477663786,9.318041836,9.343935785,10.0042966,9.509750967,9.33110829,9.258483799
2339334,2339334,GO:0006355,Q5T7N2,ENSG00000240563,54596,,8.380897377,8.302947328,8.296931326,8.348481795,8.321088438,8.278625274,8.264585343,8.342025416,8.282820771
4016955,4016955,GO:0008270,Q9BXU3,ENSG00000133149,56157,,8.489779744,8.36032013,8.323747762,8.418152695,8.394722911,8.37235138,8.369867011,8.590494652,8.426187832
2343334,2343334,GO:0005737,Q8TF65,ENSG00000137960,54810,,8.994993248,8.803198951,8.778458685,8.855467623,8.902771906,8.781923656,8.790671545,8.982977217,8.923374913
2974188,2974188,GO:0045941,B9TX57,ENSG00000112282,9439,,8.948830783,9.224967012,8.978236245,9.073287942,9.454184435,9.510996026,9.199605703,8.999803668,9.421468024
3895152,3895152,GO:0016787,Q9H1Q7,ENSG00000132635,64773,,9.369021911,9.202927906,9.356924475,9.176636715,9.115458855,9.435079503,9.021497668,9.311722543,9.16373673
2631845,2631845,GO:0019904,Q9UQN3,ENSG00000083937,25978,,9.318313724,9.350442454,9.548627916,9.250111741,9.631513913,9.420143861,9.521912612,8.552100438,10.04601622
3166844,3166844,GO:0005737,Q9NZZ3,ENSG00000086065,51510,,9.202122628,9.062102973,9.398181726,9.545855318,9.180272348,9.31944666,9.852867499,9.011860226,9.107355498
3443936,3443936,GO:0005488,Q9P126,ENSG00000165682,51266,,8.490238706,8.396810925,8.398208217,8.433506743,8.400790336,8.397936882,8.388011371,8.492162601,8.444681284
3911084,3911084,GO:0008270,A6XGM2,ENSG00000124092,140690,,8.853756901,8.474766603,8.449818414,8.497502984,8.513497622,8.469508176,8.738461137,8.966018668,8.589099054
3583362,3583362,GO:0007608,Q8NGD0,ENSG00000176299,390538,,8.179698957,8.282075151,8.241399003,8.52232734,8.219827749,8.249453333,8.272445548,8.304618283,8.297279021
3224197,3224197,GO:0005747,B1AM93,ENSG00000119421,4702,,8.914087083,9.449639982,9.119780361,9.087489711,9.055079497,9.085158944,9.252263787,8.66655061,9.297286019
3120051,3120051,GO:0030054,P08574,ENSG00000179091,1537,,10.15349498,11.19321612,10.78702742,10.53214591,10.91368043,11.09987027,10.31727473,9.367372889,11.09084107
3555547,3555547,GO:0003676,Q5GAN4,ENSG00000173464,122651,,8.249059475,8.214085622,8.186710926,8.229898282,8.264597655,8.20165761,8.199448596,8.238715814,8.240982712
3253920,3253920,GO:0045905,P63241,ENSG00000253626,1984,,9.065566022,9.204468012,9.161000063,9.140419308,9.146430547,9.076149486,9.030409177,9.141105999,9.138661472
2533289,2533289,GO:0043234,C9J6K0,ENSG00000072080,6694,,8.382127535,8.322192098,8.280087686,8.321560968,8.378591077,8.340214679,8.339758819,8.394590912,8.346232497
3688254,3688254,GO:0008233,Q16651,ENSG00000052344,5652,,8.870112668,8.692253127,8.698226271,8.646943399,8.780732385,8.691661637,8.692723505,9.008442813,8.795826438
3720543,3720543,GO:0005515,Q6X784,ENSG00000186075,124626,,8.424605472,8.374195633,8.372618538,8.375695584,8.396242586,8.369044949,8.348993106,8.444578547,8.377197819
3635737,3635737,GO:0008270,Q6ZN04,ENSG00000183496,84206,,9.345163735,9.05083609,9.143959078,9.13650133,9.145116803,9.01207701,9.05144545,9.186634313,9.222247605
2499707,2499707,GO:0008270,C9K0W2,ENSG00000240428,100288695,,8.467583661,8.466272666,8.484750752,8.546928245,8.444783383,8.535415522,8.439378683,8.700624178,8.522679819
2430126,2430126,GO:0008270,Q5T2K3,ENSG00000134253,80263,,8.653115348,8.582682733,8.77090329,8.633759765,8.786220663,8.811020568,8.727561752,8.70549086,8.904251758
3837372,3837372,GO:0005515,Q9NZM4,ENSG00000063169,29998,,9.254281998,9.078440114,9.011556912,9.152368407,9.045870955,8.966683135,8.987477411,9.388944195,9.17526004
3655450,3655450,GO:0008821,Q9BQ83,ENSG00000132207,6818,,10.41593218,9.773492592,9.841017967,9.944792653,9.946572394,9.844532229,9.591763037,10.63216942,10.2224419
3950668,3950668,,Q9BVL4,ENSG00000073169,,,9.552357647,9.179666918,9.152799927,9.228866386,9.161847374,9.109189981,9.209814317,9.429474936,9.584626293
3407229,3407229,GO:0008270,Q6ZN18,ENSG00000139154,121536,,9.050212188,9.286222563,9.699153561,9.683541664,9.422538851,9.006327962,9.278123149,9.041394628,9.335937528
3339774,3339774,GO:0005886,Q15077,ENSG00000171631,5031,,8.954466398,8.670084588,8.633610786,8.709727302,8.698303648,8.61754627,8.653458275,8.946352411,8.717994516
3750654,3750654,GO:0003674,Q9HB31,ENSG00000109072,645832,,8.576060328,8.486107939,8.443961464,8.498447152,8.556353324,8.464727458,8.465136029,8.722979359,8.488394871
2405192,2405192,GO:0004831,P54577,ENSG00000134684,8565,,10.87482061,9.895489212,10.11070042,10.10986269,9.480012716,10.02839477,9.488983929,9.626415006,9.913532981
3208995,3208995,GO:0008270,Q13886,ENSG00000119138,687,,9.569643681,9.470835098,9.457193108,9.227674988,9.280505448,9.462817639,9.590279681,9.872609507,9.424105533
3687995,3687995,GO:0008270,Q9UEG4,ENSG00000102870,23361,,8.935667479,8.68931181,8.779298553,8.825869683,8.62872175,8.602749262,8.773314401,9.138920934,8.870014526
3819968,3819968,GO:0008270,Q13360,ENSG00000188629,84527,,9.129066951,9.142841702,9.783255755,9.050495194,9.530767919,9.263863754,9.516070416,8.783646633,9.239638878
2452667,2452667,GO:0005886,C9JE77,ENSG00000117280,8934,,9.696598709,10.37920106,9.472864089,9.152435565,9.411449956,9.63548576,9.777833202,9.399677557,9.728284986
3751524,3751524,GO:0016787,Q6UXT9,ENSG00000168792,116236,,9.232393552,9.007495791,9.035977698,9.147152277,9.20480947,9.00090658,8.956166175,9.264780034,9.111186464
3890099,3890099,GO:0005886,P41968,ENSG00000124089,4159,,8.404514681,8.378734601,8.366938202,8.349015385,8.393235551,8.426615397,8.362023262,8.420944645,8.312771774
2835715,2835715,GO:0043295,Q6NXQ3,ENSG00000211445,,,8.585323046,8.464008346,8.424550117,8.596721857,8.496161724,8.470616676,8.529203309,8.649081373,8.654265516
2620813,2620813,GO:0007204,P51677,ENSG00000183625,1232,,8.326553609,8.292589003,8.303104014,8.318615348,8.302623864,8.307889101,8.267560675,8.310197962,8.312827297
3098935,3098935,GO:0022613,E5RHU1,ENSG00000167904,137695,,9.044729624,9.412634708,9.741772678,9.187978594,9.101095332,9.15197948,9.231235246,8.906603654,8.903151576
2753707,2753707,,,ENSG00000230219,,,8.570287941,8.468388381,8.504953155,8.562851344,8.524234894,8.569680298,8.52596484,8.689037254,8.607768716
2979111,2979111,GO:0005515,Q86VZ4,ENSG00000120256,84918,,9.266465018,9.175481328,8.961557794,9.400564045,9.350962645,9.249510623,9.154697144,9.302606713,9.235827117
3728588,3728588,GO:0005515,P11678,ENSG00000121053,8288,,8.812484633,8.640678747,8.64890545,8.727486136,8.730289869,8.628875016,8.658760524,8.877803476,8.771848396
3023103,3023103,GO:0005515,C9JE17,ENSG00000128596,64753,,8.806655914,9.064860167,8.648827791,8.588244779,9.19354431,8.910173789,8.921304609,8.744065562,9.128284661
3287366,3287366,GO:0005886,Q9BQS2,ENSG00000204176,83849,,8.947081393,8.717578848,8.80663497,9.031621789,8.819024238,8.735680897,8.798858678,9.084177918,8.88181935
2831719,2831719,GO:0005737,O60516,ENSG00000243056,8637,,8.741842612,9.217738246,8.970498179,8.9247509,8.90658714,8.967009052,8.655153342,8.734783824,8.866928551
2902463,2902463,GO:0005634,B4DQ12,ENSG00000226618,7916,,10.0956816,10.13179873,10.15122888,10.27502159,9.862785748,10.08979345,9.757799756,10.07139804,9.825076013
3721251,3721251,GO:0045095,B5MDD6,ENSG00000241595,85280,,8.653774448,8.562068167,8.514558038,8.563559272,8.606425433,8.464126914,8.553605156,8.839906616,8.675149671
3351688,3351688,GO:0007275,O00526,ENSG00000110375,7379,,9.059347102,8.711171217,8.705800684,8.814527705,8.806202375,8.680656981,8.777363887,9.125763756,8.925172651
3102096,3102096,GO:0030675,Q56UR8,ENSG00000046889,80243,,8.379425303,8.619885692,8.309987524,8.345003562,8.357362325,8.314257538,8.313187101,8.377201129,8.33224557
3743440,3743440,GO:0019904,B4E2D6,ENSG00000004975,1856,,9.54662403,9.470202082,9.35305392,9.186838604,9.465616098,9.315455165,9.653551538,9.292918515,9.536479402
3607275,3607275,GO:0004527,Q59F22,ENSG00000172183,3669,,9.223071495,8.795085445,8.77588311,8.932461502,8.935953822,9.412155159,8.826827754,9.216809345,9.097900637
3339056,3339056,GO:0045095,Q6L8G8,ENSG00000244411,440050,,8.657547974,8.582339905,8.595113695,8.547200501,8.57705835,8.556610594,8.564079579,8.794771117,8.640855234
2746422,2746422,GO:0060041,Q12837,ENSG00000151615,5458,,9.249441614,8.997124941,8.948416695,9.059564953,9.060385067,8.995786814,9.027292685,9.264399646,9.188696138
2956563,2956563,GO:0003674,P16562,ENSG00000096006,10321,,8.322510654,8.25610731,8.257986838,8.297718,8.269764759,8.269090144,8.238468447,8.354433418,8.268886898
2673181,2673181,GO:0007275,B3KRL1,ENSG00000164050,5364,,9.135924359,9.051706313,9.378891734,9.000627428,9.159648565,9.384935352,9.243518752,9.616012674,9.201591209
4017245,4017245,GO:0003676,Q5JSN9,ENSG00000089682,55285,,8.724445156,8.835525493,8.860146967,9.197795461,9.021925438,8.701045922,8.875384244,8.618423704,8.900037875
3879112,3879112,GO:0008270,Q01101,ENSG00000173404,3642,,9.658101846,9.364495382,9.32403836,9.415707861,9.441922024,9.324353075,9.319103302,9.771687127,9.629353396
2540477,2540477,GO:0030036,O75116,ENSG00000134318,9475,,8.987442367,10.08304962,9.585535319,9.564707956,9.175073906,9.518243494,9.674932733,9.617235062,8.906119908
3982293,3982293,GO:0048471,Q5JXC7,ENSG00000198934,57692,,8.701761632,8.681904088,8.563360966,8.666458075,8.5941748,8.586590945,8.654858334,8.659800504,8.673550519
3807809,3807809,GO:0008270,Q9P0U4,ENSG00000154832,30827,,8.959121024,9.002453309,9.081687897,8.904009235,9.003830639,8.954282055,8.957918756,9.020328065,8.914348997
3378210,3378210,GO:0051059,Q9HCU9,ENSG00000174744,25855,,8.830712,8.92401562,8.781545918,8.810197793,8.737898711,8.641997911,8.708880019,8.779792382,8.682624748
2434438,2434438,GO:0008233,Q5T5F5,ENSG00000203804,4170,,9.72533942,10.13190938,10.60861264,10.79713468,9.842745482,10.47140197,10.19127749,10.66844345,10.42535678
3957790,3957790,GO:0016020,B4DRR9,ENSG00000100100,113791,,8.605099667,8.559528218,8.611093033,8.501430374,8.578283309,8.509960886,8.553702408,8.779412983,8.850805476
3722195,3722195,GO:0008131,Q9UEU7,ENSG00000131471,8639,,8.832865683,8.665612093,8.61732027,8.70188809,8.71474944,8.696575469,8.616969876,9.086894094,8.876446313
3118651,3118651,GO:0005515,E5RH95,ENSG00000105339,22898,,8.852506174,8.701670906,8.819888858,9.21531066,8.750687566,8.783072269,8.736763913,8.920556849,8.813391152
2672230,2672230,GO:0007032,Q8NAL7,ENSG00000178038,259173,,8.941270459,8.761259241,8.730765317,8.804391913,8.822147073,9.076539828,8.85441596,9.048578003,8.892289236
3670918,3670918,GO:0007204,P16885,ENSG00000197943,5336,,8.683726584,8.656825038,8.492998337,8.638963706,8.543149498,8.629368516,8.566815433,8.672186516,8.613039537
3113352,3113352,GO:0030674,Q05707,ENSG00000187955,7373,,8.518923358,8.46668416,8.433709592,8.434567911,8.436856769,8.802762662,8.438632609,8.553504734,8.470018331
3138978,3138978,GO:0008233,Q7Z4L9,ENSG00000178125,10987,,8.81311074,8.88548739,9.154375912,8.859079179,8.952560861,8.924757513,9.097455592,8.720592157,8.777378236
3300242,3300242,GO:0003676,Q5QP71,ENSG00000107864,22849,,8.860601006,8.75247855,8.803700925,8.785936515,8.801150914,8.733821665,8.808831252,8.846537431,8.891345215
3752709,3752709,GO:0030673,O94832,ENSG00000176658,4642,,11.16337481,9.082481728,10.25958309,8.428701617,10.50845901,10.21804849,10.4481632,8.713902167,10.10452181
2828323,2828323,GO:0050731,P08700,ENSG00000164399,3562,,8.615926042,8.470116169,8.421830105,8.49399699,8.446352865,8.499138232,8.49158646,8.70748489,8.521690768
2808438,2808438,GO:0008750,B4DMN9,ENSG00000112992,23530,,9.570263617,11.00998098,11.00731682,9.475045769,11.0222386,11.33542838,10.89292111,9.445871392,10.79456926
2673540,2673540,GO:0016020,A2RUT3,ENSG00000183396,440955,,9.07023103,8.990442811,8.966783628,9.109656127,8.987021168,8.969015984,8.937659466,9.64595115,8.875388182
3434760,3434760,GO:0008270,Q99571,ENSG00000135124,5025,,9.748830085,9.081304472,9.525467641,8.846375977,9.247276367,9.79153315,9.711989859,8.911848741,9.679043409
3816988,3816988,GO:0005680,Q9UM11,ENSG00000105325,51343,,9.486444704,9.179697742,9.240077254,9.429277495,9.351984811,9.034785196,9.132039024,9.46283436,9.426571379
3664664,3664664,GO:0019903,Q59EA3,ENSG00000179776,1003,,8.83510109,8.658382788,8.671260948,8.719454626,8.744097907,8.649295434,8.643614458,8.913481029,8.780912364
2662623,2662623,GO:0007204,A8CF38,ENSG00000157017,51738,,8.749153968,8.673430827,8.650408658,8.631331616,8.672305017,8.69705176,8.623847227,8.970678443,8.706385879
3253880,3253880,GO:0016018,P30405,ENSG00000108179,10105,,9.665957266,9.861991318,9.602165792,9.841653888,9.988044932,9.705231707,9.338847484,9.781264151,9.736772066
2359352,2359352,GO:0031424,Q5TA81,ENSG00000187180,353140,,8.361241035,8.351773239,8.386106144,8.386696248,8.417527679,8.42819645,8.353115454,8.455748745,8.385654423
3205786,3205786,GO:0005515,Q8WX77,ENSG00000137142,347252,,9.148258406,9.053937976,8.747452075,9.056936162,8.845868256,8.732756617,8.729588902,9.184940551,9.157932977
3589997,3589997,GO:0003674,Q8IZ73,ENSG00000166133,27079,,8.894222991,8.789001336,8.872052772,8.676470094,8.753909698,8.730723448,8.844300146,8.910077878,8.823724276
3865973,3865973,GO:0005886,Q9H0W5,ENSG00000169515,83987,,8.620324996,8.845324651,8.605144779,8.571925041,8.754499763,8.537373407,8.489412518,8.812515578,8.551425472
2947889,2947889,GO:0007186,C9JZG6,ENSG00000232569,2550,,8.997847494,9.056299345,9.215976244,8.973704197,9.082135232,9.44752003,9.272237506,9.448685998,9.06053053
3376317,3376317,GO:0005886,Q96RH1,ENSG00000168539,1128,,8.87348936,8.739875562,8.645707571,8.747570186,8.711883498,8.614377802,8.638538328,9.045789485,8.832901118
2577958,2577958,GO:0005886,C9JQM9,ENSG00000115866,1615,,10.10571257,10.36294749,10.37541083,10.52304502,10.4334693,10.49892746,10.66228894,10.24737011,10.26360419
2804221,2804221,GO:0008270,Q9NQV7,ENSG00000164256,11105,,8.463431451,8.3650339,8.387907541,8.369432541,8.555927207,8.450214235,8.417202254,8.524724987,8.468173444
3957341,3957341,GO:0005215,B5MC44,ENSG00000100012,266629,,8.418580845,8.382356868,8.362810415,8.398434748,8.39701495,8.376735749,8.353373274,8.479049616,8.411302278
3366554,3366554,GO:0005886,Q8NHG7,ENSG00000198168,258010,,9.223654124,8.88580937,9.314304843,8.994567602,9.253877341,8.918316974,9.014952497,8.885935015,9.095288036
2878368,2878368,GO:0015629,Q96Q18,ENSG00000113108,10307,,9.041415016,9.112053985,9.417387962,9.088446328,9.154806523,9.668533478,9.054816264,9.145285227,9.205189636
3811596,3811596,GO:0030414,Q9BYF7,ENSG00000206073,6318,,8.276730154,8.276081655,8.289201785,8.351280035,8.269413222,8.287276406,8.291012571,8.309599723,8.250218602
3894637,3894637,GO:0005634,A2A2L1,ENSG00000088833,55968,,9.740659966,9.797769562,9.660808622,9.936751777,9.55499441,9.599924303,9.172348303,9.517315803,9.389914873
3662086,3662086,GO:0005507,P47944,ENSG00000102891,84560,,8.737992137,8.70059296,8.958318709,9.116607627,8.743252906,8.915891047,8.82523715,9.077782086,8.734381443
3410695,3410695,GO:0007275,O00429,ENSG00000087470,10059,,9.284918964,9.483381093,9.819999821,9.849008154,10.28219466,9.601985187,9.765668624,9.561734387,9.85473211
3460671,3460671,GO:0030054,Q9Y3R0,ENSG00000155974,23426,,8.542176393,8.498521777,8.637194101,8.378619518,8.925835465,8.478618554,8.440463677,8.510881127,8.567959904
4003857,4003857,GO:0019904,A6NNU8,ENSG00000169297,190,,8.518355646,8.512883658,8.37343777,8.709707007,8.430797074,8.512160303,8.432084731,8.526254216,8.543471203
2428405,2428405,GO:0019904,Q5JR08,ENSG00000155366,389,,10.0266938,9.679631396,9.97587184,9.828366533,9.940421321,9.93363015,10.20970784,10.32222442,9.968878391
2532294,2532294,GO:0005886,P10696,ENSG00000163283,250,,9.308117486,9.007891129,9.00588732,9.05592665,9.094149063,9.013409746,9.01904431,9.497469483,9.102369341
2724308,2724308,GO:0090080,Q86Z14,ENSG00000134962,152831,,8.604464436,8.440361019,8.430338203,8.506828492,8.493157068,8.457722287,8.477976967,8.668722279,8.54375473
3930781,3930781,GO:0005515,A8MTS1,ENSG00000185917,54093,,8.715045968,8.84933036,9.009463369,8.660486588,8.876762637,8.883166808,8.81895473,8.76616623,8.600248116
3330704,3330704,GO:0007608,Q8NH73,ENSG00000174982,219431,,8.346115063,8.312655185,8.298426352,8.306318737,8.313398318,8.261001774,8.273593585,8.387162766,8.310431113
3417161,3417161,GO:0005886,B4DKD7,ENSG00000111540,5869,,9.93210353,9.22665855,9.662388701,9.273458418,9.550011984,10.01317595,10.22343834,8.932711993,10.05251233
3704717,3704717,GO:0005634,Q59GC3,ENSG00000167522,29123,,9.168444733,9.034243999,9.07805941,9.198048702,8.839913534,8.709627716,8.810312055,9.089672885,8.927080404
3373415,3373415,GO:0007608,Q8NGP3,ENSG00000150269,390162,,8.304585141,8.285138594,8.289351527,8.217267139,8.291029298,8.296919007,8.245622481,8.368516719,8.26278435
3595691,3595691,GO:0005515,P11150,ENSG00000166035,3990,,8.446445632,8.384702213,8.3406378,8.408184595,8.384125261,8.367549127,8.383982008,8.444973534,8.394205964
3841621,3841621,GO:0007166,C9JHA6,ENSG00000105609,11006,,8.67670789,8.547629203,8.504436658,8.535721161,8.55112326,8.500501044,8.464044753,8.777137502,8.893277457
3513293,3513293,GO:0005515,Q9P2R7,ENSG00000234689,8803,,8.787398744,8.886746323,8.973423235,8.784332511,8.824936994,8.727794908,8.876064891,8.703864191,8.824660565
3659931,3659931,GO:0016779,B7ZLC1,ENSG00000121274,64282,,8.869780201,8.799287848,9.152825916,8.933764392,8.801793106,8.959663729,8.996631488,9.012275345,8.842489518
2413879,2413879,GO:0016874,Q7L3T8,ENSG00000162396,25973,,10.02183752,9.696649114,9.762520426,9.796568833,9.733200629,9.858389426,9.767634582,9.680894731,9.839527133
2905025,2905025,GO:0016787,Q8N8W4,ENSG00000180316,285848,,8.690947929,8.610559562,8.544903371,8.58279768,8.610262277,8.544884745,8.569319763,8.779867509,8.628816514
